gene_oid	gene_length	percent_identity	query_start	query_end	subj_start	subj_end	evalue	bit_score	ko_id	ko_name	EC	img_ko_flag
2710197084	116	100	1	116	1	116	4.1e-77	261	KO:K00997	holo-[acyl-carrier protein] synthase [EC:2.7.8.7]	EC:2.7.8.7	
2710197086	485	100	1	485	1	485	0.0e+00	1090	KO:K08981	putative membrane protein		
2710197087	159	100	1	159	1	159	1.4e-108	355	KO:K09167	uncharacterized protein		
2710197088	320	100	1	320	1	320	0.0e+00	751	KO:K13281	UV DNA damage endonuclease [EC:3.-.-.-]	EC:3.-	
2710197089	503	100	1	503	1	503	0.0e+00	1120	KO:K05592	ATP-dependent RNA helicase DeaD [EC:5.6.2.7]	EC:5.6.2.7	
2710197091	458	100	1	458	1	458	0.0e+00	1030	KO:K01929	UDP-N-acetylmuramoyl-tripeptide--D-alanyl-D-alanine ligase [EC:6.3.2.10]	EC:6.3.2.10	
2710197092	356	100	1	356	1	356	0.0e+00	825	KO:K01921	D-alanine-D-alanine ligase [EC:6.3.2.4]	EC:6.3.2.4	
2710197099	322	100	1	322	1	322	0.0e+00	733	KO:K02052	putative spermidine/putrescine transport system ATP-binding protein		
2710197100	266	100	1	266	1	266	0.0e+00	593	KO:K02053	putative spermidine/putrescine transport system permease protein		
2710197101	286	100	1	286	1	286	0.0e+00	664	KO:K02054	putative spermidine/putrescine transport system permease protein		
2710197102	409	61.17	1	409	1	411	0.0e+00	604	KO:K02055	putative spermidine/putrescine transport system substrate-binding protein		
2710197104	247	100	1	247	1	247	0.0e+00	567	KO:K06206	sugar fermentation stimulation protein A		
2710197106	391	100	1	391	1	391	0.0e+00	892	KO:K05837	rod shape determining protein RodA		
2710197107	562	100	1	562	1	562	0.0e+00	1290	KO:K01887	arginyl-tRNA synthetase [EC:6.1.1.19]	EC:6.1.1.19	
2710197114	477	100	1	477	1	477	0.0e+00	1060	KO:K03310	alanine or glycine:cation symporter, AGCS family		
2710197115	482	100	1	482	1	482	0.0e+00	1100	KO:K06131	cardiolipin synthase A/B [EC:2.7.8.-]	EC:2.7.8.-	
2710197118	390	97.44	1	390	1	390	0.0e+00	863	KO:K05820	MFS transporter, PPP family, 3-phenylpropionic acid transporter		
2710197120	251	100	1	251	1	251	0.0e+00	555	KO:K16216	benzil reductase ((S)-benzoin forming) [EC:1.1.1.320]	EC:1.1.1.320	
2710197121	261	100	1	261	1	261	0.0e+00	588	KO:K09798	uncharacterized protein		
2710197123	659	100	1	659	1	659	0.0e+00	1510	KO:K02034	peptide/nickel transport system permease protein		
2710197125	194	100	1	194	1	194	0.0e+00	462	KO:K03652	DNA-3-methyladenine glycosylase [EC:3.2.2.21]	EC:3.2.2.21	
2710197126	287	100	1	287	1	287	0.0e+00	648	KO:K11621	lia operon protein LiaG		
2710197127	243	100	1	243	1	243	0.0e+00	606	KO:K09190	uncharacterized protein		
2710197131	150	99.33	1	150	1	150	7.8e-108	352	KO:K13280	signal peptidase I [EC:3.4.21.89]	EC:3.4.21.89	
2710197141	644	57.67	1	641	1	645	0.0e+00	896	KO:K01953	asparagine synthase (glutamine-hydrolysing) [EC:6.3.5.4]	EC:6.3.5.4	
2710197142	145	45.45	7	127	5	125	6.5e-31	132	KO:K20950	polysaccharide biosynthesis protein VpsQ		
2710197144	400	64.78	1	389	1	389	0.0e+00	624	KO:K15532	unsaturated rhamnogalacturonyl hydrolase [EC:3.2.1.172]	EC:3.2.1.172	
2710197153	115	97.39	1	115	1	115	4.8e-74	252	KO:K19449	XRE family transcriptional regulator, master regulator for biofilm formation		
2710197154	389	100	1	389	1	389	0.0e+00	886	KO:K19430	pyridoxal phosphate-dependent aminotransferase EpsN [EC:2.6.1.-]	EC:2.6.1.-	
2710197155	210	86.67	1	210	5	214	4.4e-130	422	KO:K19429	acetyltransferase EpsM [EC:2.3.1.-]	EC:2.3.1.-	
2710197156	195	66.49	2	190	1	194	5.2e-88	300	KO:K19428	sugar transferase EpsL [EC:2.-.-.-]	EC:2.-	
2710197158	345	100	1	345	1	345	0.0e+00	802	KO:K01784	UDP-glucose 4-epimerase [EC:5.1.3.2]	EC:5.1.3.2	
2710197159	359	100	1	359	1	359	0.0e+00	801	KO:K19419	transmembrane protein EpsG		
2710197162	383	92.69	1	383	1	383	0.0e+00	845	KO:K19422	glycosyltransferase EpsD [EC:2.4.-.-]	EC:2.4.-	
2710197163	295	100	1	295	1	295	0.0e+00	669	KO:K00963	UTP--glucose-1-phosphate uridylyltransferase [EC:2.7.7.9]	EC:2.7.7.9	
2710197164	609	100	1	609	1	609	0.0e+00	1340	KO:K24300	UDP-N-acetylglucosamine 4,6-dehydratase [EC:4.2.1.135]	EC:4.2.1.135	
2710197167	221	61.68	8	220	3	216	3.8e-91	312	KO:K00903	protein-tyrosine kinase [EC:2.7.10.3]	EC:2.7.10.3	
2710197168	244	58.61	1	244	1	244	1.1e-94	324	KO:K19420	protein tyrosine kinase modulator		
2710197169	600	100	1	600	1	600	0.0e+00	1340	KO:K00820	glutamine---fructose-6-phosphate transaminase (isomerizing) [EC:2.6.1.16]	EC:2.6.1.16	
2710197171	449	100	1	449	1	449	0.0e+00	1020	KO:K03431	phosphoglucosamine mutase [EC:5.4.2.10]	EC:5.4.2.10	
2710197173	278	100	1	278	1	278	0.0e+00	613	KO:K18672	diadenylate cyclase [EC:2.7.7.85]	EC:2.7.7.85	
2710197175	187	100	1	187	1	187	1.0e-129	418	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2710197177	300	100	1	300	1	300	0.0e+00	680	KO:K01476	arginase [EC:3.5.3.1]	EC:3.5.3.1	
2710197189	300	100	1	300	1	300	0.0e+00	685	KO:K01640	hydroxymethylglutaryl-CoA lyase [EC:4.1.3.4]	EC:4.1.3.4	
2710197190	395	100	1	395	1	395	0.0e+00	876	KO:K00626	acetyl-CoA C-acetyltransferase [EC:2.3.1.9]	EC:2.3.1.9	
2710197191	230	100	1	230	1	230	0.0e+00	522	KO:K01028	3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]	EC:2.8.3.5	
2710197192	220	100	1	220	1	220	0.0e+00	494	KO:K01029	3-oxoacid CoA-transferase subunit B [EC:2.8.3.5]	EC:2.8.3.5	
2710197196	181	100	1	181	1	181	2.3e-126	408	KO:K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	EC:3.6.1.-	
2710197196	181	100	1	181	1	181	2.3e-126	408	KO:K01515	ADP-ribose diphosphatase [EC:3.6.1.13 3.6.1.-]	EC:3.6.1.13	
2710197198	217	100	1	217	1	217	0.0e+00	474	KO:K06384	stage II sporulation protein M		
2710197199	152	100	1	152	1	152	2.2e-108	354	KO:K03711	Fur family transcriptional regulator, ferric uptake regulator		
2710197201	297	100	1	297	1	297	0.0e+00	673	KO:K04763	integrase/recombinase XerD		
2710197202	394	100	1	394	1	394	0.0e+00	913	KO:K01839	phosphopentomutase [EC:5.4.2.7]	EC:5.4.2.7	
2710197203	271	100	1	271	1	271	0.0e+00	614	KO:K03783	purine-nucleoside phosphorylase [EC:2.4.2.1]	EC:2.4.2.1	
2710197204	432	100	1	432	1	432	0.0e+00	949	KO:K00756	pyrimidine-nucleoside phosphorylase [EC:2.4.2.2]	EC:2.4.2.2	
2710197205	388	100	1	388	1	388	0.0e+00	871	KO:K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2710197206	116	100	1	116	1	116	4.3e-75	255	KO:K06378	stage II sporulation protein AA (anti-sigma F factor antagonist)		
2710197207	147	100	1	147	1	147	4.2e-101	333	KO:K06379	stage II sporulation protein AB (anti-sigma F factor) [EC:2.7.11.1]	EC:2.7.11.1	
2710197208	254	100	1	254	1	254	0.0e+00	570	KO:K03091	RNA polymerase sigma-E/F/G factor		
2710197209	206	100	1	206	1	206	0.0e+00	470	KO:K06403	stage V sporulation protein AA		
2710197210	140	100	1	140	1	140	3.9e-93	309	KO:K06404	stage V sporulation protein AB		
2710197211	198	100	1	198	1	198	0.0e+00	458	KO:K06407	stage V sporulation protein AE		
2710197212	492	100	1	492	1	492	0.0e+00	1100	KO:K06408	stage V sporulation protein AF		
2710197213	436	100	1	436	1	436	0.0e+00	1000	KO:K01586	diaminopimelate decarboxylase [EC:4.1.1.20]	EC:4.1.1.20	
2710197215	121	100	1	121	1	121	5.2e-85	284	KO:K02859	riboflavin biosynthesis RibT protein		
2710197216	176	95.45	1	176	1	176	3.0e-126	407	KO:K09763	uncharacterized protein		
2710197217	245	100	1	245	1	245	0.0e+00	546	KO:K05896	segregation and condensation protein A		
2710197218	197	100	1	197	1	197	0.0e+00	440	KO:K06024	segregation and condensation protein B		
2710197219	386	100	1	386	1	386	0.0e+00	894	KO:K07258	serine-type D-Ala-D-Ala carboxypeptidase (penicillin-binding protein 5/6) [EC:3.4.16.4]	EC:3.4.16.4	
2710197220	197	100	1	197	1	197	0.0e+00	437	KO:K06373	spore maturation protein A		
2710197221	175	100	1	175	1	175	3.3e-118	384	KO:K06374	spore maturation protein B		
2710197222	243	100	1	243	1	243	0.0e+00	544	KO:K06178	23S rRNA pseudouridine2605 synthase [EC:5.4.99.22]	EC:5.4.99.22	
2710197224	557	100	1	557	1	557	0.0e+00	1310	KO:K07399	cytochrome c biogenesis protein		
2710197226	238	100	1	238	1	238	0.0e+00	543	KO:K07775	two-component system, OmpR family, response regulator ResD		
2710197227	587	100	1	587	1	587	0.0e+00	1300	KO:K07651	two-component system, OmpR family, sensor histidine kinase ResE [EC:2.7.13.3]	EC:2.7.13.3	
2710197228	184	100	1	184	1	184	0.0e+00	426	KO:K03088	RNA polymerase sigma-70 factor, ECF subfamily		
2710197231	189	100	1	189	1	189	1.4e-130	421	KO:K23675	riboflavin transporter		
2710197232	82	100	1	82	1	82	1.7e-56	199	KO:K05337	ferredoxin		
2710197234	490	100	1	490	1	490	0.0e+00	1120	KO:K03654	ATP-dependent DNA helicase RecQ [EC:5.6.2.4]	EC:5.6.2.4	
2710197235	199	100	1	199	1	199	0.0e+00	454	KO:K07052	CAAX protease family protein		
2710197237	199	49.43	26	199	3	174	4.1e-49	189	KO:K19302	undecaprenyl-diphosphatase [EC:3.6.1.27]	EC:3.6.1.27	
2710197240	86	100	1	86	1	86	9.8e-63	217	KO:K06333	spore coat protein JB		
2710197241	73	100	1	73	1	73	4.0e-53	188	KO:K06332	spore coat protein JA		
2710197245	303	100	1	303	1	303	0.0e+00	691	KO:K22491	MerR family transcriptional regulator, light-induced transcriptional regulator		
2710197246	194	100	1	194	1	194	0.0e+00	451	KO:K16511	adapter protein MecA 1/2		
2710197247	425	100	1	425	1	425	0.0e+00	976	KO:K00260	glutamate dehydrogenase [EC:1.4.1.2]	EC:1.4.1.2	
2710197248	321	100	1	321	1	321	0.0e+00	745	KO:K26960	bacillithiol disulfide reductase [EC:1.8.1.-]	EC:1.8.1.-	
2710197249	325	100	1	325	1	325	0.0e+00	729	KO:K01424	L-asparaginase [EC:3.5.1.1]	EC:3.5.1.1	
2710197250	227	100	1	227	1	227	0.0e+00	527	KO:K24131	protease PrsW [EC:3.4.-.-]	EC:3.4.-	
2710197252	279	100	1	279	1	279	0.0e+00	654	KO:K27245	peptidoglycan lytic transglycosylase [EC:4.2.2.29]	EC:4.2.2.29	
2710197253	448	100	1	448	1	448	0.0e+00	1010	KO:K06313	spore germination protein		
2710197256	222	100	1	222	1	222	0.0e+00	484	KO:K00945	CMP/dCMP kinase [EC:2.7.4.25]	EC:2.7.4.25	
2710197257	193	100	1	193	1	193	0.0e+00	440	KO:K00655	1-acyl-sn-glycerol-3-phosphate acyltransferase [EC:2.3.1.51]	EC:2.3.1.51	
2710197258	376	100	1	376	1	376	0.0e+00	830	KO:K02945	small subunit ribosomal protein S1		
2710197259	350	100	1	350	1	350	0.0e+00	787	KO:K01823	isopentenyl-diphosphate Delta-isomerase [EC:5.3.3.2]	EC:5.3.3.2	
2710197262	298	100	1	298	1	298	0.0e+00	664	KO:K05739	uncharacterized protein		
2710197264	436	100	1	436	1	436	0.0e+00	983	KO:K03977	GTPase		
2710197265	348	100	1	348	1	348	0.0e+00	783	KO:K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	EC:1.1.1.94	
2710197268	492	100	1	492	1	492	0.0e+00	1110	KO:K06398	stage IV sporulation protein A		
2710197269	90	100	1	90	1	90	7.1e-56	198	KO:K03530	DNA-binding protein HU-beta		
2710197270	188	100	1	188	1	188	0.0e+00	427	KO:K01495	GTP cyclohydrolase IA [EC:3.5.4.16]	EC:3.5.4.16	
2710197271	73	100	1	73	1	73	1.2e-45	167	KO:K06285	transcription attenuation protein (tryptophan RNA-binding attenuator protein)		
2710197272	277	100	1	277	1	277	0.0e+00	624	KO:K00805	heptaprenyl diphosphate synthase component 1 [EC:2.5.1.30]	EC:2.5.1.30	
2710197273	233	100	1	233	1	233	0.0e+00	552	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.163	
2710197273	233	100	1	233	1	233	0.0e+00	552	KO:K03183	demethylmenaquinone methyltransferase / 2-methoxy-6-polyprenyl-1,4-benzoquinol methylase [EC:2.1.1.163 2.1.1.201]	EC:2.1.1.201	
2710197274	320	100	1	320	1	320	0.0e+00	717	KO:K24873	heptaprenyl diphosphate synthase component 2 [EC:2.5.1.30]	EC:2.5.1.30	
2710197275	148	100	1	148	1	148	7.2e-104	340	KO:K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	EC:2.7.4.6	
2710197276	257	100	1	257	1	257	0.0e+00	594	KO:K00575	chemotaxis protein methyltransferase CheR [EC:2.1.1.80]	EC:2.1.1.80	
2710197277	390	100	1	390	1	390	0.0e+00	888	KO:K01736	chorismate synthase [EC:4.2.3.5]	EC:4.2.3.5	
2710197278	360	100	1	360	1	360	0.0e+00	826	KO:K01735	3-dehydroquinate synthase [EC:4.2.3.4]	EC:4.2.3.4	
2710197279	120	100	1	120	1	120	3.0e-82	276	KO:K06208	chorismate mutase [EC:5.4.99.5]	EC:5.4.99.5	
2710197280	366	100	1	366	1	366	0.0e+00	840	KO:K00817	histidinol-phosphate aminotransferase [EC:2.6.1.9]	EC:2.6.1.9	
2710197281	367	100	1	367	1	367	0.0e+00	826	KO:K04517	prephenate dehydrogenase [EC:1.3.1.12]	EC:1.3.1.12	
2710197282	430	100	1	430	1	430	0.0e+00	965	KO:K00800	3-phosphoshikimate 1-carboxyvinyltransferase [EC:2.5.1.19]	EC:2.5.1.19	
2710197288	169	100	1	169	1	169	2.2e-128	412	KO:K03886	quinol---cytochrome c reductase iron-sulfur subunit, bacillus type [EC:7.1.1.8]	EC:7.1.1.8	
2710197289	224	100	1	224	1	224	0.0e+00	529	KO:K03887	quinol---cytochrome c reductase cytochrome b subunit, bacillus type [EC:7.1.1.8]	EC:7.1.1.8	
2710197290	256	100	1	256	1	256	0.0e+00	609	KO:K03888	quinol---cytochrome c reductase cytochrome c subunit, bacillus type [EC:7.1.1.8]	EC:7.1.1.8	
2710197293	226	100	1	226	1	226	0.0e+00	500	KO:K06973	uncharacterized protein		
2710197296	256	100	1	256	1	256	0.0e+00	584	KO:K00215	4-hydroxy-tetrahydrodipicolinate reductase [EC:1.17.1.8]	EC:1.17.1.8	
2710197297	135	100	1	135	1	135	2.5e-93	309	KO:K01734	methylglyoxal synthase [EC:4.2.3.3]	EC:4.2.3.3	
2710197298	233	100	1	233	1	233	0.0e+00	535	KO:K01463	N-acetylglucosamine malate deacetylase 1 [EC:3.5.1.-]	EC:3.5.1.-	
2710197299	374	100	1	374	1	374	0.0e+00	848	KO:K00754	L-malate glycosyltransferase [EC:2.4.1.-]	EC:2.4.1.-	
2710197300	397	100	1	397	1	397	0.0e+00	903	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:2.7.7.72	
2710197300	397	100	1	397	1	397	0.0e+00	903	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.3.-	
2710197300	397	100	1	397	1	397	0.0e+00	903	KO:K00974	tRNA nucleotidyltransferase (CCA-adding enzyme) [EC:2.7.7.72 3.1.3.- 3.1.4.-]	EC:3.1.4.-	
2710197301	327	100	1	327	1	327	0.0e+00	728	KO:K03524	BirA family transcriptional regulator, biotin operon repressor / biotin---[acetyl-CoA-carboxylase] ligase [EC:6.3.4.15]	EC:6.3.4.15	
2710197303	279	100	1	279	1	279	0.0e+00	631	KO:K00606	3-methyl-2-oxobutanoate hydroxymethyltransferase [EC:2.1.2.11]	EC:2.1.2.11	
2710197304	289	100	1	289	1	289	0.0e+00	649	KO:K01918	pantoate--beta-alanine ligase [EC:6.3.2.1]	EC:6.3.2.1	
2710197305	127	100	1	127	1	127	6.2e-85	284	KO:K01579	aspartate 1-decarboxylase [EC:4.1.1.11]	EC:4.1.1.11	
2710197306	929	100	1	929	1	929	0.0e+00	2100	KO:K03722	ATP-dependent DNA helicase DinG [EC:5.6.2.3]	EC:5.6.2.3	
2710197310	396	100	1	396	1	396	0.0e+00	898	KO:K00812	aspartate aminotransferase [EC:2.6.1.1]	EC:2.6.1.1	
2710197311	430	100	1	430	1	430	0.0e+00	996	KO:K01893	asparaginyl-tRNA synthetase [EC:6.1.1.22]	EC:6.1.1.22	
2710197312	236	100	1	236	1	236	0.0e+00	544	KO:K02086	DNA replication protein		
2710197313	218	100	1	218	1	218	0.0e+00	511	KO:K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	EC:3.2.2.-	
2710197313	218	100	1	218	1	218	0.0e+00	511	KO:K10773	endonuclease III [EC:3.2.2.- 4.2.99.18]	EC:4.2.99.18	
2710197316	546	100	1	546	1	546	0.0e+00	1210	KO:K00520	mercuric reductase [EC:1.16.1.1]	EC:1.16.1.1	
2710197318	132	100	1	132	1	132	3.3e-92	306	KO:K08365	MerR family transcriptional regulator, mercuric resistance operon regulatory protein		
2710197324	391	100	1	391	1	391	0.0e+00	880	KO:K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	EC:1.1.1.399	
2710197324	391	100	1	391	1	391	0.0e+00	880	KO:K00058	D-3-phosphoglycerate dehydrogenase / 2-oxoglutarate reductase [EC:1.1.1.95 1.1.1.399]	EC:1.1.1.95	
2710197325	359	100	1	359	1	359	0.0e+00	825	KO:K00831	phosphoserine aminotransferase [EC:2.6.1.52]	EC:2.6.1.52	
2710197326	440	100	1	440	1	440	0.0e+00	964	KO:K03498	trk/ktr system potassium uptake protein		
2710197327	218	100	1	218	1	218	0.0e+00	484	KO:K03499	trk/ktr system potassium uptake protein		
2710197332	342	92.69	1	342	1	342	0.0e+00	751	KO:K03821	poly[(R)-3-hydroxyalkanoate] polymerase subunit PhaC [EC:2.3.1.304]	EC:2.3.1.304	
2710197335	485	100	1	485	1	485	0.0e+00	1090	KO:K03797	carboxyl-terminal processing protease [EC:3.4.21.102]	EC:3.4.21.102	
2710197336	357	100	1	357	1	357	0.0e+00	844	KO:K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	EC:2.3.1.31	
2710197336	357	100	1	357	1	357	0.0e+00	844	KO:K00641	homoserine O-acetyltransferase/O-succinyltransferase [EC:2.3.1.31 2.3.1.46]	EC:2.3.1.46	
2710197337	431	100	1	431	1	431	0.0e+00	991	KO:K01740	O-acetylhomoserine (thiol)-lyase [EC:2.5.1.49]	EC:2.5.1.49	
2710197346	294	100	1	294	1	294	0.0e+00	659	KO:K09811	cell division transport system permease protein		
2710197347	228	100	1	228	1	228	0.0e+00	517	KO:K09812	cell division transport system ATP-binding protein		
2710197350	327	100	1	327	1	327	0.0e+00	751	KO:K02836	peptide chain release factor 2		
2710197351	836	100	1	836	1	836	0.0e+00	1890	KO:K03070	preprotein translocase subunit SecA [EC:7.4.2.8]	EC:7.4.2.8	
2710197352	374	100	1	374	1	374	0.0e+00	848	KO:K07039	uncharacterized protein		
2710197354	369	100	1	369	1	369	0.0e+00	855	KO:K19689	aminopeptidase [EC:3.4.11.-]	EC:3.4.11.-	
2710197355	192	100	1	192	1	192	0.0e+00	439	KO:K05808	ribosome hibernation promoting factor		
2710197356	187	61.08	1	185	1	185	8.1e-86	293	KO:K07491	REP-associated tyrosine transposase		
2710197357	251	100	1	251	1	251	0.0e+00	566	KO:K01992	ABC-2 type transport system permease protein		
2710197360	115	100	1	115	1	115	3.7e-77	261	KO:K02423	flagellar protein FliT		
2710197361	134	100	1	134	1	134	7.0e-91	302	KO:K02422	flagellar secretion chaperone FliS		
2710197362	499	100	1	499	1	499	0.0e+00	1120	KO:K02407	flagellar hook-associated protein 2		
2710197363	120	100	1	120	1	120	1.3e-81	274	KO:K06603	flagellar protein FlaG		
2710197366	439	100	1	439	1	439	0.0e+00	954	KO:K02406	flagellin		
2710197367	73	100	1	73	1	73	1.1e-44	164	KO:K03563	carbon storage regulator		
2710197368	147	100	1	147	1	147	4.9e-102	335	KO:K13626	flagellar assembly factor FliW		
2710197370	301	100	1	301	1	301	0.0e+00	668	KO:K02397	flagellar hook-associated protein 3 FlgL		
2710197371	525	100	1	525	1	525	0.0e+00	1190	KO:K02396	flagellar hook-associated protein 1		
2710197373	88	100	1	88	1	88	9.9e-57	200	KO:K02398	negative regulator of flagellin synthesis FlgM		
2710197375	233	100	1	233	1	233	0.0e+00	550	KO:K02242	competence protein ComFC		
2710197376	494	100	1	494	1	494	0.0e+00	1160	KO:K02240	competence protein ComFA		
2710197377	283	100	1	283	1	283	0.0e+00	637	KO:K25232	fatty acid kinase fatty acid binding subunit		
2710197379	306	100	1	306	1	306	0.0e+00	694	KO:K00075	UDP-N-acetylmuramate dehydrogenase [EC:1.3.1.98]	EC:1.3.1.98	
2710197384	128	100	1	128	1	128	1.2e-90	301	KO:K08234	glyoxylase I family protein		
2710197385	308	100	1	308	1	308	0.0e+00	675	KO:K15986	manganese-dependent inorganic pyrophosphatase [EC:3.6.1.1]	EC:3.6.1.1	
2710197386	263	100	1	263	1	263	0.0e+00	585	KO:K00059	3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]	EC:1.1.1.100	
2710197388	668	100	1	668	1	668	0.0e+00	1520	KO:K21467	penicillin-binding protein 3		
2710197389	321	100	1	321	1	321	0.0e+00	771	KO:K07146	UPF0176 protein		
2710197391	817	58.22	1	817	1	814	0.0e+00	1070	KO:K08693	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]	EC:3.1.3.5	
2710197391	817	58.22	1	817	1	814	0.0e+00	1070	KO:K08693	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]	EC:3.1.3.6	
2710197391	817	58.22	1	817	1	814	0.0e+00	1070	KO:K08693	2',3'-cyclic-nucleotide 2'-phosphodiesterase / 3'-nucleotidase / 5'-nucleotidase [EC:3.1.4.16 3.1.3.6 3.1.3.5]	EC:3.1.4.16	
2710197392	1323	69.55	9	1322	8	1324	0.0e+00	2120	KO:K07004	uncharacterized protein		
2710197393	509	100	1	509	1	509	0.0e+00	1130	KO:K12942	aminobenzoyl-glutamate transport protein		
2710197395	410	61.86	4	409	4	412	0.0e+00	589	KO:K06016	beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	EC:3.5.1.6	
2710197395	410	61.86	4	409	4	412	0.0e+00	589	KO:K06016	beta-ureidopropionase / N-carbamoyl-L-amino-acid hydrolase [EC:3.5.1.6 3.5.1.87]	EC:3.5.1.87	
2710197396	439	55.45	4	434	10	440	0.0e+00	575	KO:K12940	aminobenzoyl-glutamate utilization protein A		
2710197399	271	100	1	271	1	271	0.0e+00	611	KO:K02073	D-methionine transport system substrate-binding protein		
2710197400	221	100	1	221	1	221	0.0e+00	478	KO:K02072	D-methionine transport system permease protein		
2710197401	340	100	1	340	1	340	0.0e+00	747	KO:K02071	D-methionine transport system ATP-binding protein		
2710197402	329	100	1	329	1	329	0.0e+00	731	KO:K02529	LacI family transcriptional regulator, galactose operon repressor		
2710197403	549	100	1	549	1	549	0.0e+00	1320	KO:K01182	oligo-1,6-glucosidase [EC:3.2.1.10]	EC:3.2.1.10	
2710197404	276	100	1	276	1	276	0.0e+00	617	KO:K02026	multiple sugar transport system permease protein		
2710197405	300	100	1	300	1	300	0.0e+00	684	KO:K02025	multiple sugar transport system permease protein		
2710197406	411	100	1	411	1	411	0.0e+00	962	KO:K02027	multiple sugar transport system substrate-binding protein		
2710197407	719	100	1	719	1	719	0.0e+00	1630	KO:K05349	beta-glucosidase [EC:3.2.1.21]	EC:3.2.1.21	
2710197408	1110	100	1	1110	1	1110	0.0e+00	2590	KO:K21298	1,2-beta-oligoglucan phosphorylase [EC:2.4.1.333]	EC:2.4.1.333	
2710197411	1030	100	1	1030	1	1030	0.0e+00	2410	KO:K01870	isoleucyl-tRNA synthetase [EC:6.1.1.5]	EC:6.1.1.5	
2710197412	227	62.5	1	222	15	238	1.7e-98	333	KO:K07025	putative hydrolase of the HAD superfamily		
2710197416	275	87.22	1	266	1	266	0.0e+00	553	KO:K07074	uncharacterized protein		
2710197422	311	100	1	311	1	311	0.0e+00	692	KO:K25144	linearmycin/streptolysin S transport system ATP-binding protein		
2710197423	404	67.16	3	404	1	402	0.0e+00	620	KO:K25143	linearmycin/streptolysin S transport system permease protein		
2710197424	385	59.22	1	385	1	385	0.0e+00	552	KO:K25142	linearmycin/streptolysin S transport system permease protein		
2710197426	305	100	1	305	1	305	0.0e+00	679	KO:K05739	uncharacterized protein		
2710197427	284	100	1	284	1	284	0.0e+00	621	KO:K02259	heme a synthase [EC:1.17.99.9]	EC:1.17.99.9	
2710197428	123	100	1	123	1	123	3.0e-85	285	KO:K22043	ArsR family transcriptional regulator, zinc-responsive transcriptional repressor		
2710197429	699	100	1	699	1	699	0.0e+00	1540	KO:K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	EC:7.2.2.12	
2710197429	699	100	1	699	1	699	0.0e+00	1540	KO:K01534	Zn2+/Cd2+-exporting ATPase [EC:7.2.2.12 7.2.2.21]	EC:7.2.2.21	
2710197430	270	100	1	270	1	270	0.0e+00	625	KO:K00067	dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]	EC:1.1.1.133	
2710197432	366	100	1	366	1	366	0.0e+00	844	KO:K14665	amidohydrolase [EC:3.5.1.-]	EC:3.5.1.-	
2710197433	472	100	1	472	1	472	0.0e+00	1050	KO:K03315	Na+:H+ antiporter, NhaC family		
