gene_oid	gene_length	query_start	query_end	domaindb	domainid	iprid	iprdesc	go_info
2710197401	340	261	336	SMART	SM00930	IPR018449	NIL domain	
2710197401	340	4	243	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197401	340	249	338	SUPERFAMILY	SSF55021			
2710197402	329	1	71	SMART	SM00354	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2710197402	329	2	56	ProSiteProfiles	PS50932	IPR000843	Transcription regulator HTH, LacI	GO:0003700|GO:0006355
2710197402	329	1	59	SUPERFAMILY	SSF47413	IPR010982	Lambda repressor-like, DNA-binding domain	GO:0003677
2710197402	329	61	327	SUPERFAMILY	SSF53822	IPR028082	Periplasmic binding protein-like I	
2710197403	549	13	404	SMART	SM00642	IPR006589	Glycosyl hydrolase, family 13, subfamily, catalytic domain	GO:0003824|GO:0005975|GO:0043169
2710197403	549	4	461	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2710197403	549	465	543	SUPERFAMILY	SSF51011			
2710197404	276	73	262	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710197404	276	10	276	SUPERFAMILY	SSF161098			
2710197405	300	77	290	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710197405	300	9	53	SUPERFAMILY	SSF160964			
2710197405	300	62	289	SUPERFAMILY	SSF161098			
2710197406	411	1	23	ProSiteProfiles	PS51257			
2710197406	411	21	409	SUPERFAMILY	SSF53850			
2710197407	719	373	604	SUPERFAMILY	SSF52279	IPR002772	Glycoside hydrolase family 3 C-terminal domain	GO:0004553|GO:0005975
2710197407	719	8	371	SUPERFAMILY	SSF51445	IPR017853	Glycoside hydrolase, superfamily	
2710197407	719	253	270	ProSitePatterns	PS00775	IPR019800	Glycoside hydrolase, family 3, active site	GO:0004553|GO:0005975
2710197408	1110	561	1077	SUPERFAMILY	SSF48208	IPR008928	Six-hairpin glycosidase-like	GO:0003824
2710197411	1030	47	58	ProSitePatterns	PS00178	IPR001412	Aminoacyl-tRNA synthetase, class I, conserved site	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2710197411	1030	198	384	SUPERFAMILY	SSF50677	IPR009008	Valyl/Leucyl/Isoleucyl-tRNA synthetase, editing domain	GO:0002161|GO:0006418
2710197411	1030	645	876	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2710197411	1030	946	1023	SUPERFAMILY	SSF47323	IPR009080	Aminoacyl-tRNA synthetase, class 1a, anticodon-binding	GO:0000166|GO:0004812|GO:0005524|GO:0006418
2710197411	1030	11	197	SUPERFAMILY	SSF52374			
2710197411	1030	384	637	SUPERFAMILY	SSF52374			
2710197412	227	3	221	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2710197414	119	17	119	SMART	SM00465	IPR000305	GIY-YIG nuclease superfamily	
2710197414	119	18	115	SUPERFAMILY	SSF82771	IPR000305	GIY-YIG nuclease superfamily	
2710197420	405	265	385	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197420	405	299	388	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197421	218	149	214	ProSiteProfiles	PS50043	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2710197421	218	153	210	SMART	SM00421	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2710197421	218	170	197	ProSitePatterns	PS00622	IPR000792	Transcription regulator LuxR, C-terminal	GO:0003700|GO:0006355
2710197421	218	2	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710197421	218	3	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710197421	218	1	185	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2710197422	311	2	232	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710197422	311	26	209	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710197422	311	133	147	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710197422	311	1	222	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197423	404	177	404	ProSiteProfiles	PS51012	IPR000412	ABC-2 transporter	GO:0005524|GO:0006810|GO:0016020|GO:0042626
2710197424	385	158	385	ProSiteProfiles	PS51012	IPR000412	ABC-2 transporter	GO:0005524|GO:0006810|GO:0016020|GO:0042626
2710197428	123	30	123	ProSiteProfiles	PS50987	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2710197428	123	40	118	SMART	SM00418	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2710197428	123	29	120	SUPERFAMILY	SSF46785			
2710197429	699	1	28	ProSiteProfiles	PS50846	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2710197429	699	393	399	ProSitePatterns	PS00154	IPR018303	P-type ATPase, phosphorylation site	
2710197429	699	389	409	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2710197429	699	484	684	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2710197429	699	142	194	SUPERFAMILY	SSF81665			
2710197429	699	193	290	SUPERFAMILY	SSF81653			
2710197429	699	291	385	SUPERFAMILY	SSF81665			
2710197429	699	636	676	SUPERFAMILY	SSF81665			
2710197430	270	1	228	SUPERFAMILY	SSF51735			
2710197431	175	19	158	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197432	366	168	276	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
2710197432	366	4	179	SUPERFAMILY	SSF53187			
2710197432	366	278	362	SUPERFAMILY	SSF53187			
2710197435	369	142	239	SMART	SM00922	IPR013342	Mandelate racemase/muconate lactonizing enzyme, C-terminal	
2710197435	369	1	125	SUPERFAMILY	SSF54826			
2710197435	369	112	361	SUPERFAMILY	SSF51604			
2710197436	235	9	175	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197437	308	36	138	SUPERFAMILY	SSF103481			
2710197437	308	187	286	SUPERFAMILY	SSF103481			
2710197438	159	9	70	ProSiteProfiles	PS50956	IPR000485	AsnC-type HTH domain	GO:0006355|GO:0043565
2710197438	159	71	150	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2710197438	159	9	118	SMART	SM00344	IPR019888	Transcription regulator AsnC-type	GO:0003700|GO:0005622|GO:0006355|GO:0043565
2710197438	159	8	69	SUPERFAMILY	SSF46785			
2710197440	174	31	62	ProSitePatterns	PS01063	IPR000838	RNA polymerase sigma factor 70, ECF, conserved site	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2710197440	174	86	162	SUPERFAMILY	SSF88659	IPR013324	RNA polymerase sigma factor, region 3/4	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2710197440	174	2	86	SUPERFAMILY	SSF88946	IPR013325	RNA polymerase sigma factor, region 2	GO:0003677|GO:0003700|GO:0006352|GO:0006355|GO:0016987
2710197446	424	1	19	ProSiteProfiles	PS51257			
2710197446	424	28	420	SUPERFAMILY	SSF53850			
2710197447	296	74	286	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710197447	296	58	284	SUPERFAMILY	SSF161098			
2710197448	269	64	255	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710197448	269	4	269	SUPERFAMILY	SSF161098			
2710197449	246	1	244	SUPERFAMILY	SSF56281			
2710197450	261	4	256	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2710197455	305	37	300	SUPERFAMILY	SSF51730			
2710197456	543	320	331	ProSitePatterns	PS00070	IPR016160	Aldehyde dehydrogenase, conserved site	GO:0008152|GO:0016491|GO:0055114
2710197456	543	7	528	SUPERFAMILY	SSF53720	IPR016161	Aldehyde/histidinol dehydrogenase	GO:0008152|GO:0016491|GO:0055114
2710197459	300	76	226	ProSiteProfiles	PS50293	IPR013026	Tetratricopeptide repeat-containing domain	GO:0005515
2710197459	300	76	109	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2710197459	300	156	189	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2710197459	300	193	226	SMART	SM00028	IPR019734	Tetratricopeptide repeat	GO:0005515
2710197459	300	42	245	SUPERFAMILY	SSF48452			
2710197460	180	52	159	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2710197462	596	343	580	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710197462	596	369	557	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710197462	596	12	328	SUPERFAMILY	SSF90123	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710197462	596	24	312	ProSiteProfiles	PS50929	IPR011527	ABC transporter type 1, transmembrane domain	GO:0005524|GO:0006810|GO:0016021|GO:0042626|GO:0055085
2710197462	596	483	497	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710197462	596	339	581	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197464	183	49	183	ProSiteProfiles	PS51352	IPR012336	Thioredoxin-like fold	
2710197464	183	55	165	SUPERFAMILY	SSF52833	IPR012336	Thioredoxin-like fold	
2710197465	306	5	277	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197469	181	32	181	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710197469	181	43	158	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197470	994	210	280	SMART	SM00060	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	210	288	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	210	376	SUPERFAMILY	SSF49265	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	298	381	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	299	372	SMART	SM00060	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	567	654	SUPERFAMILY	SSF49265	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	570	644	SMART	SM00060	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	570	652	ProSiteProfiles	PS50853	IPR003961	Fibronectin, type III	GO:0005515
2710197470	994	35	126	SUPERFAMILY	SSF74853			
2710197470	994	389	465	SUPERFAMILY	SSF74853			
2710197472	189	13	186	SUPERFAMILY	SSF110391	IPR006699	Glycerol-3-phosphate responsive antiterminator	GO:0006355|GO:0009607
2710197473	574	407	574	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197473	574	464	574	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197473	574	350	418	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2710197473	574	357	574	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2710197473	574	334	418	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2710197474	239	4	115	SMART	SM00448	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710197474	239	5	119	ProSiteProfiles	PS50110	IPR001789	Signal transduction response regulator, receiver domain	GO:0000156|GO:0000160
2710197474	239	153	229	SMART	SM00862	IPR001867	Signal transduction response regulator, C-terminal	GO:0000156|GO:0000160|GO:0003677|GO:0006355
2710197474	239	2	130	SUPERFAMILY	SSF52172	IPR011006	CheY-like superfamily	
2710197474	239	133	230	SUPERFAMILY	SSF46894	IPR016032	Signal transduction response regulator, C-terminal effector	GO:0003677|GO:0006355
2710197476	308	4	230	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710197476	308	28	215	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710197476	308	131	145	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710197476	308	3	226	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197480	341	2	241	ProSiteProfiles	PS50893	IPR003439	ABC transporter-like	GO:0005524|GO:0016887
2710197480	341	30	226	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710197480	341	141	155	ProSitePatterns	PS00211	IPR017871	ABC transporter, conserved site	GO:0005524|GO:0016887
2710197480	341	234	340	ProSiteProfiles	PS51264	IPR017908	ABC transporter, methionine import, ATP-binding protein, MetN, C-terminal	
2710197480	341	262	336	SMART	SM00930	IPR018449	NIL domain	
2710197480	341	1	240	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197480	341	249	330	SUPERFAMILY	SSF55021			
2710197481	220	16	208	ProSiteProfiles	PS50928	IPR000515	Binding-protein-dependent transport systems inner membrane component	GO:0005215|GO:0006810|GO:0016020
2710197481	220	9	204	SUPERFAMILY	SSF161098			
2710197482	278	1	22	ProSiteProfiles	PS51257			
2710197482	278	36	271	SUPERFAMILY	SSF53850			
2710197483	400	180	281	SUPERFAMILY	SSF55031	IPR011650	Peptidase M20, dimerisation domain	
2710197483	400	12	191	SUPERFAMILY	SSF53187			
2710197483	400	291	385	SUPERFAMILY	SSF53187			
2710197484	148	1	20	ProSiteProfiles	PS51257			
2710197485	365	20	185	SUPERFAMILY	SSF101898			
2710197485	365	216	328	SUPERFAMILY	SSF101898			
2710197488	378	59	73	ProSitePatterns	PS00059	IPR002328	Alcohol dehydrogenase, zinc-type, conserved site	GO:0008270|GO:0016491|GO:0055114
2710197488	378	1	186	SUPERFAMILY	SSF50129	IPR011032	GroES (chaperonin 10)-like	
2710197488	378	157	340	SUPERFAMILY	SSF51735			
2710197492	215	3	158	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197493	273	58	255	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2710197494	312	6	77	SUPERFAMILY	SSF52743	IPR000209	Peptidase S8/S53 domain	GO:0004252|GO:0006508
2710197494	312	19	29	ProSitePatterns	PS00138	IPR023828	Peptidase S8, subtilisin, Ser-active site	
2710197497	568	111	222	SUPERFAMILY	SSF55785	IPR000014	PAS domain	GO:0004871|GO:0007165
2710197497	568	117	164	ProSiteProfiles	PS50112	IPR000014	PAS domain	GO:0004871|GO:0007165
2710197497	568	119	184	SMART	SM00091	IPR000014	PAS domain	GO:0004871|GO:0007165
2710197497	568	258	487	ProSiteProfiles	PS50045	IPR002078	RNA polymerase sigma factor 54 interaction domain	GO:0005524|GO:0006355|GO:0008134
2710197497	568	278	421	SMART	SM00382	IPR003593	AAA+ ATPase domain	GO:0000166|GO:0017111
2710197497	568	471	564	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710197497	568	282	295	ProSitePatterns	PS00675	IPR025662	Sigma-54 interaction domain, ATP-binding site 1	
2710197497	568	258	501	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197498	369	137	364	SUPERFAMILY	SSF55920	IPR000994	Peptidase M24, structural domain	
2710197498	369	294	306	ProSitePatterns	PS00491	IPR001131	Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	
2710197498	369	2	136	SUPERFAMILY	SSF53092			
2710197499	353	83	348	SUPERFAMILY	SSF55920	IPR000994	Peptidase M24, structural domain	
2710197499	353	283	295	ProSitePatterns	PS00491	IPR001131	Peptidase M24B, X-Pro dipeptidase/aminopeptidase P, conserved site	
2710197499	353	2	125	SUPERFAMILY	SSF53092			
2710197501	304	37	300	SUPERFAMILY	SSF51730			
2710197503	157	12	99	SUPERFAMILY	SSF53098	IPR012337	Ribonuclease H-like domain	GO:0003676
2710197505	105	37	98	SUPERFAMILY	SSF52540	IPR027417	P-loop containing nucleoside triphosphate hydrolase	
2710197508	132	1	71	ProSiteProfiles	PS50937	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710197508	132	3	72	SMART	SM00422	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710197508	132	6	28	ProSitePatterns	PS00552	IPR000551	MerR-type HTH domain	GO:0003677|GO:0006355
2710197508	132	3	129	SUPERFAMILY	SSF46955	IPR009061	DNA binding domain, putative	
2710197510	100	1	20	ProSiteProfiles	PS51257			
2710197511	112	42	111	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2710197511	112	1	21	ProSiteProfiles	PS51257			
2710197512	173	1	65	SUPERFAMILY	SSF55008	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2710197512	173	3	67	ProSiteProfiles	PS50846	IPR006121	Heavy metal-associated domain, HMA	GO:0030001|GO:0046872
2710197512	173	119	129	ProSitePatterns	PS00076	IPR012999	Pyridine nucleotide-disulphide oxidoreductase, class I, active site	GO:0016668|GO:0055114
2710197512	173	8	36	ProSitePatterns	PS01047	IPR017969	Heavy-metal-associated, conserved site	GO:0030001|GO:0046872
2710197512	173	82	171	SUPERFAMILY	SSF51905			
2710197514	258	17	187	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2710197514	258	26	233	SUPERFAMILY	SSF56281			
2710197516	297	37	291	SUPERFAMILY	SSF51695	IPR017946	PLC-like phosphodiesterase, TIM beta/alpha-barrel domain	GO:0006629|GO:0008081
2710197518	285	32	275	SUPERFAMILY	SSF53474			
2710197521	536	8	169	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710197521	536	194	522	SUPERFAMILY	SSF53383	IPR015424	Pyridoxal phosphate-dependent transferase	
2710197521	536	1	169	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197522	617	245	615	SUPERFAMILY	SSF53649	IPR017850	Alkaline-phosphatase-like, core domain	GO:0003824|GO:0008152
2710197524	415	262	413	SUPERFAMILY	SSF55874	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197524	415	307	415	SMART	SM00387	IPR003594	Histidine kinase-like ATPase, ATP-binding domain	GO:0005524
2710197524	415	201	266	SMART	SM00388	IPR003661	Signal transduction histidine kinase EnvZ-like, dimerisation/phosphoacceptor domain	GO:0000155|GO:0007165|GO:0016020
2710197524	415	208	415	ProSiteProfiles	PS50109	IPR005467	Signal transduction histidine kinase, core	
2710197524	415	197	263	SUPERFAMILY	SSF47384	IPR009082	Signal transduction histidine kinase, homodimeric domain	GO:0004871|GO:0007165
2710197527	401	297	399	SUPERFAMILY	SSF52954	IPR004154	Anticodon-binding	
2710197527	401	36	301	ProSiteProfiles	PS50862	IPR006195	Aminoacyl-tRNA synthetase, class II	GO:0004812|GO:0006418
2710197527	401	11	293	SUPERFAMILY	SSF55681			
2710197528	139	1	139	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710197528	139	7	125	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197531	224	48	70	ProSitePatterns	PS00379	IPR000462	CDP-alcohol phosphatidyltransferase	GO:0008654|GO:0016020|GO:0016780
2710197533	102	3	100	SUPERFAMILY	SSF46785			
2710197534	492	47	260	SUPERFAMILY	SSF53474			
2710197535	349	46	310	SMART	SM00631	IPR000834	Peptidase M14, carboxypeptidase A	GO:0004181|GO:0006508|GO:0008270
2710197535	349	92	114	ProSitePatterns	PS00132	IPR000834	Peptidase M14, carboxypeptidase A	GO:0004181|GO:0006508|GO:0008270
2710197535	349	44	291	SUPERFAMILY	SSF53187			
2710197536	256	4	255	SUPERFAMILY	SSF53474			
2710197537	224	9	209	SUPERFAMILY	SSF52317			
2710197538	246	5	237	SUPERFAMILY	SSF53335			
2710197539	271	160	271	ProSiteProfiles	PS50801	IPR002645	STAS domain	
2710197539	271	161	270	SUPERFAMILY	SSF52091	IPR002645	STAS domain	
2710197540	191	36	177	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710197540	191	9	185	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197541	273	74	244	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
2710197541	273	60	214	SUPERFAMILY	SSF56281			
2710197542	181	21	178	ProSiteProfiles	PS51186	IPR000182	GNAT domain	GO:0008080
2710197542	181	6	175	SUPERFAMILY	SSF55729	IPR016181	Acyl-CoA N-acyltransferase	
2710197543	88	1	86	SUPERFAMILY	SSF46689	IPR009057	Homeodomain-like	GO:0003677
2710197545	356	100	312	SUPERFAMILY	SSF102114			
2710197546	343	254	343	ProSiteProfiles	PS50987	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2710197546	343	264	338	SMART	SM00418	IPR001845	HTH ArsR-type DNA-binding domain	GO:0003700|GO:0006355
2710197546	343	256	340	SUPERFAMILY	SSF46785			
2710197547	408	19	400	SUPERFAMILY	SSF103473	IPR016196	Major facilitator superfamily domain, general substrate transporter	
2710197547	408	229	408	ProSiteProfiles	PS50850	IPR020846	Major facilitator superfamily domain	
2710197548	460	15	66	SUPERFAMILY	SSF51905			
2710197548	460	150	222	SUPERFAMILY	SSF51905			
2710197548	460	394	456	SUPERFAMILY	SSF51905			
2710197550	260	3	248	SUPERFAMILY	SSF56784	IPR023214	HAD-like domain	
2710197551	144	1	137	ProSiteProfiles	PS50995	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2710197551	144	25	125	SMART	SM00347	IPR000835	MarR-type HTH domain	GO:0003700|GO:0005622|GO:0006355
2710197551	144	11	140	SUPERFAMILY	SSF46785			
2710197552	211	8	208	SUPERFAMILY	SSF55469	IPR000415	Nitroreductase-like	GO:0016491
2710197553	98	1	92	SUPERFAMILY	SSF54909	IPR011008	Dimeric alpha-beta barrel	
2710197554	557	20	214	SMART	SM00849	IPR001279	Beta-lactamase-like	GO:0016787
